Instance;num-models;num-parts;mean-demand;rsd-demand;mean-file-bytes;rsd-file-bytes;mean-MCV;rsd-MCV;mean-v-value;rsd-v-value;mean-connectivity-score;rsd-connectivity-score;mean-SR;rsd-SR;mean-MCVSR;rsd-MCVSR;mean-vol-MBB;rsd-vol-MBB;mean-num-facets;rsd-num-facets;mean-surface-area;rsd-surface-area;mean-volume;rsd-volume;vol-container;surface-container;mean-rel-vol-MBB;rsd-rel-vol-MBB;mean-rel-volume;rsd-rel-volume;mean-rel-surface-area;rsd-rel-surface-area;perc-parts-MCV-00-02;perc-parts-vvalue-00-02;perc-parts-SR-00-02;perc-parts-rel-vol-00-02;perc-parts-rel-vol-MBB-00-02;perc-parts-MCV-02-04;perc-parts-vvalue-02-04;perc-parts-SR-02-04;perc-parts-rel-vol-02-04;perc-parts-rel-vol-MBB-02-04;perc-parts-MCV-04-06;perc-parts-vvalue-04-06;perc-parts-SR-04-06;perc-parts-rel-vol-04-06;perc-parts-rel-vol-MBB-04-06;perc-parts-MCV-06-08;perc-parts-vvalue-06-08;perc-parts-SR-06-08;perc-parts-rel-vol-06-08;perc-parts-rel-vol-MBB-06-08;perc-parts-MCV-08-10;perc-parts-vvalue-08-10;perc-parts-SR-08-10;perc-parts-rel-vol-08-10;perc-parts-rel-vol-MBB-08-10;perc-parts-rel-vol-greater10;perc-parts-rel-vol-MBB-greater10
3DIPP-Instance-01257;12;1262;105.167;0.067;300629.84;1.177;0.625;0.411;0.11;0.538;7.654;0.98;0.436;0.434;0.299;0.633;621697.652;1.213;6010.917;1.177;28319.687;0.879;164998.82;1.061;6758775;222990;0.072;1.117;0.025;1.09;0.127;0.879;0;0.922;0.249;1;0.922;0.326;0.078;0.158;0;0.078;0.258;0;0.421;0;0;0.172;0;0.173;0;0;0.243;0;0;0;0;0;0
3DIPP-Instance-01258;4;1263;315.75;0.06;120915.71;0.604;0.545;0.491;0.103;0.604;4.663;0.674;0.444;0.74;0.329;1.199;1342820.5;1.105;2416.634;0.604;43873.778;0.696;342304.161;0.837;2578125;113750;0.388;1.15;0.132;0.854;0.386;0.696;0;1;0;0.485;0.485;0.743;0;0.743;0.515;0.257;0;0;0;0;0;0;0;0;0;0;0.257;0;0.257;0;0;0;0.259
3DIPP-Instance-01259;44;1264;28.727;0.193;375181.785;1.936;0.541;0.512;0.103;0.565;420.468;4.463;0.359;0.64;0.23;1.037;613972.132;1.288;7501.956;1.937;30568.064;1.084;138247.883;1.259;16500000;397000;0.03;1.318;0.009;1.364;0.077;1.084;0.059;0.95;0.322;1;1;0.39;0.05;0.286;0;0;0.195;0;0.274;0;0;0.147;0;0.07;0;0;0.209;0;0.048;0;0;0;0
3DIPP-Instance-01260;10;1265;126.5;0.081;546975.7;1.356;0.493;0.618;0.117;0.66;4.103;0.566;0.291;0.576;0.18;1.134;741378.414;1.175;10937.834;1.356;36953.453;0.877;158134.236;1.214;16500000;397000;0.043;1.238;0.008;1.449;0.093;0.877;0.113;0.787;0.308;1;1;0.398;0.213;0.496;0;0;0.105;0;0.105;0;0;0.196;0;0.09;0;0;0.187;0;0;0;0;0;0
3DIPP-Instance-01261;139;1266;9.108;0.297;352459.767;1.72;0.507;0.517;0.121;0.526;296.333;5.142;0.332;0.658;0.199;1.04;713212.037;1.408;10935.896;3.898;29588.449;0.947;121227.122;1.179;16500000;397000;0.031;1.355;0.007;1.355;0.075;0.946;0.1;0.871;0.331;1;1;0.339;0.129;0.323;0;0;0.239;0;0.22;0;0;0.151;0;0.094;0;0;0.172;0;0.032;0;0;0;0
3DIPP-Instance-01262;17;1267;74.529;0.142;401245.089;1.614;0.451;0.476;0.116;0.55;556.11;4.107;0.318;0.727;0.187;1.375;1013673.208;1.029;8023.222;1.614;50990.317;0.821;228386.042;1.066;154280000;1784800;0.005;1.415;0.001;3.826;0.029;0.821;0.058;0.885;0.425;1;1;0.448;0.115;0.404;0;0;0.323;0;0.069;0;0;0.069;0;0;0;0;0.103;0;0.103;0;0;0;0
3DIPP-Instance-01263;89;1268;14.247;0.228;486806.427;1.879;0.47;0.504;0.131;0.436;6.663;4.418;0.283;0.696;0.158;1.111;562027.876;1.303;17548.735;3.418;29563.235;0.872;105854.486;1.084;6758775;222990;0.068;1.171;0.016;1.127;0.133;0.872;0.106;0.876;0.423;1;0.938;0.342;0.124;0.357;0;0.062;0.314;0;0.136;0;0;0.106;0;0.066;0;0;0.131;0;0.017;0;0;0;0
3DIPP-Instance-01264;26;1269;48.808;0.146;259063.59;1.749;0.482;0.498;0.115;0.501;452.27;3.159;0.302;0.698;0.171;1.173;803291.797;1.477;5179.592;1.749;30762.058;0.827;108729.074;0.873;12852000;331320;0.039;1.288;0.008;1.03;0.093;0.827;0.087;0.902;0.331;1;0.961;0.411;0.098;0.475;0;0.039;0.206;0;0.113;0;0;0.206;0;0.039;0;0;0.09;0;0.043;0;0;0;0
3DIPP-Instance-01265;47;1270;27.021;0.155;240105.457;1.114;0.485;0.478;0.133;0.463;102.654;6.761;0.332;0.641;0.196;1.069;1067457.103;1.428;4800.429;1.114;39975.045;0.937;179151.351;1.141;12852000;331320;0.054;1.136;0.013;1.236;0.121;0.937;0.077;0.839;0.272;1;0.973;0.321;0.161;0.431;0;0.027;0.335;0;0.172;0;0;0.191;0;0.092;0;0;0.076;0;0.033;0;0;0;0
3DIPP-Instance-01266;8;1271;158.875;0.103;536164.645;0.912;0.518;0.627;0.127;0.472;3.803;0.687;0.267;0.879;0.189;0.989;762556.806;0.804;10721.613;0.912;49417.224;0.91;145599.924;1.233;16500000;397000;0.044;0.868;0.009;1.23;0.124;0.91;0.249;1;0.478;1;1;0.229;0;0.138;0;0;0.142;0;0.242;0;0;0;0;0.142;0;0;0.38;0;0;0;0;0;0
3DIPP-Instance-01267;22;1272;57.818;0.103;662419.024;1.769;0.504;0.551;0.114;0.465;114.316;4.479;0.352;0.639;0.221;0.997;860368.504;1.146;13246.7;1.769;37838.231;0.708;199083.363;1.497;58516780;906192;0.01;1.152;0.002;3.632;0.042;0.708;0.218;1;0.268;1;1;0.226;0;0.357;0;0;0.136;0;0.24;0;0;0.287;0;0.098;0;0;0.133;0;0.037;0;0;0;0
3DIPP-Instance-01268;8;1273;159.125;0.077;653375.438;1.94;0.343;0.251;0.118;0.339;3.015;0.207;0.266;0.59;0.1;0.788;979423.759;0.817;13065.829;1.941;37339.859;0.594;156955.511;0.814;4440625;162750;0.198;0.832;0.036;0.811;0.229;0.594;0.136;1;0.4;1;0.489;0.63;0;0.471;0;0.375;0.234;0;0;0;0.136;0;0;0.129;0;0;0;0;0;0;0;0;0
3DIPP-Instance-01269;77;1274;16.545;0.218;345710.295;1.903;0.505;0.536;0.109;0.571;408.413;4.419;0.319;0.677;0.196;1.034;780943.307;1.233;6912.526;1.903;34896.017;0.847;136985.279;0.921;58516780;906192;0.009;1.264;0.001;3.073;0.039;0.847;0.076;0.889;0.357;1;1;0.36;0.111;0.362;0;0;0.248;0;0.119;0;0;0.145;0;0.132;0;0;0.17;0;0.031;0;0;0;0
3DIPP-Instance-01270;48;1275;26.563;0.161;309997.333;1.44;0.505;0.508;0.116;0.493;192.189;4.576;0.337;0.603;0.204;0.914;723124.154;1.212;6198.267;1.44;33722.207;0.817;142001.157;1.016;16500000;397000;0.033;1.147;0.008;1.202;0.085;0.817;0.133;0.939;0.293;1;1;0.296;0.061;0.355;0;0;0.217;0;0.205;0;0;0.231;0;0.147;0;0;0.123;0;0;0;0;0;0
3DIPP-Instance-01271;77;1276;16.571;0.242;340877.221;1.881;0.501;0.494;0.119;0.54;188.376;6.629;0.334;0.646;0.196;1;627099.009;1.501;6815.864;1.882;34058.268;1.12;136042.158;1.504;4440625;162750;0.121;1.437;0.03;1.524;0.209;1.12;0.111;0.867;0.332;0.99;0.815;0.233;0.133;0.328;0.01;0.095;0.381;0;0.224;0;0.07;0.157;0;0.092;0;0.013;0.119;0;0.024;0;0.008;0;0
3DIPP-Instance-01272;4;1277;319.25;0.047;375377.031;1.237;0.568;0.653;0.066;0.8;5.952;0.492;0.38;0.369;0.263;0.762;288436.29;1.258;7505.861;1.237;15152.04;1.039;119971.047;1.515;12852000;331320;0.023;1.268;0.008;1.677;0.046;1.039;0.231;1;0.231;1;1;0.255;0;0.255;0;0;0;0;0.514;0;0;0;0;0;0;0;0.514;0;0;0;0;0;0
3DIPP-Instance-01273;41;1278;31.171;0.168;419447.928;1.392;0.475;0.492;0.122;0.508;270.225;5.953;0.307;0.562;0.17;0.978;770833.539;1.452;8530.455;1.379;27204.261;0.877;138649.049;1.262;2578125;113750;0.213;1.338;0.054;1.28;0.239;0.879;0.116;0.906;0.275;0.948;0.702;0.322;0.094;0.489;0.052;0.099;0.256;0;0.164;0;0.095;0.213;0;0.073;0;0.027;0.093;0;0;0;0.052;0;0.026
3DIPP-Instance-01274;37;1279;34.568;0.154;449203.156;1.679;0.488;0.446;0.123;0.39;300.892;5.641;0.315;0.654;0.175;0.966;1027863.652;1.136;8982.383;1.679;40251.971;0.717;194029.045;1.109;154280000;1784800;0.005;1.324;0;5.177;0.023;0.717;0.051;0.945;0.362;1;1;0.374;0.055;0.347;0;0;0.338;0;0.132;0;0;0.127;0;0.159;0;0;0.11;0;0;0;0;0;0
3DIPP-Instance-01275;9;1280;142.222;0.095;378745.172;1.631;0.436;0.408;0.15;0.4;3.388;0.513;0.405;0.597;0.193;0.679;449818.153;0.71;7573.223;1.632;27769.689;0.703;155565.378;0.95;6758775;222990;0.057;0.648;0.023;1.029;0.125;0.703;0.109;0.778;0.348;1;1;0.327;0.222;0.12;0;0;0.319;0;0.327;0;0;0.245;0;0.097;0;0;0;0;0.109;0;0;0;0
3DIPP-Instance-01276;34;1281;37.676;0.18;461322.915;1.359;0.597;0.463;0.129;0.519;524.132;3.597;0.37;0.614;0.257;0.813;714791.507;1.388;9383.945;1.345;35218.765;0.94;167228.372;1.076;154280000;1784800;0.004;1.81;0;0;0.02;0.942;0.133;0.911;0.301;1;1;0.148;0.089;0.302;0;0;0.228;0;0.173;0;0;0.205;0;0.224;0;0;0.286;0;0;0;0;0;0
3DIPP-Instance-01277;43;1282;29.814;0.175;450148.197;1.516;0.536;0.501;0.106;0.565;296.528;5.215;0.364;0.517;0.222;0.894;552317.877;1.236;9001.284;1.516;32045.416;0.906;170177.91;1.472;154280000;1784800;0.002;2.247;0;4.399;0.018;0.906;0.091;0.934;0.193;1;1;0.266;0.066;0.452;0;0;0.292;0;0.278;0;0;0.127;0;0.05;0;0;0.224;0;0.027;0;0;0;0
3DIPP-Instance-01278;121;1283;10.603;0.277;424777.267;1.656;0.501;0.49;0.124;0.451;238.844;6.324;0.31;0.719;0.187;1.09;755833.83;1.314;11633.241;3.373;34274.178;0.981;138993.495;1.276;18750000;425000;0.029;1.161;0.007;1.418;0.081;0.98;0.069;0.926;0.401;1;1;0.346;0.074;0.287;0;0;0.249;0;0.196;0;0;0.212;0;0.09;0;0;0.124;0;0.026;0;0;0;0
3DIPP-Instance-01279;39;1284;32.923;0.198;501201.134;1.366;0.512;0.504;0.123;0.506;550.332;3.394;0.336;0.681;0.21;1.032;1017624.825;1.149;10022.343;1.366;36811.753;0.794;204053.689;1.347;16500000;397000;0.047;1.072;0.013;1.388;0.093;0.794;0.048;0.894;0.301;1;1;0.403;0.106;0.369;0;0;0.212;0;0.155;0;0;0.186;0;0.153;0;0;0.152;0;0.022;0;0;0;0
3DIPP-Instance-01280;21;1285;61.19;0.14;580146.062;1.622;0.511;0.571;0.097;0.596;961.292;3.059;0.306;0.718;0.192;1.086;724981.389;1.26;11601.241;1.622;30712.803;0.644;125260.699;0.996;58516780;906192;0.008;0.942;0.001;4.105;0.034;0.644;0.181;1;0.404;1;1;0.245;0;0.342;0;0;0.272;0;0.097;0;0;0.096;0;0.157;0;0;0.205;0;0;0;0;0;0
3DIPP-Instance-01281;103;1286;12.485;0.291;401046.986;1.653;0.503;0.522;0.117;0.479;214.379;6.685;0.318;0.641;0.196;1.023;787721.357;1.128;8019.26;1.653;36219.371;0.775;164673.975;1.086;58516780;906192;0.01;1.144;0.002;2.257;0.04;0.775;0.118;0.93;0.316;1;1;0.31;0.07;0.389;0;0;0.247;0;0.173;0;0;0.154;0;0.109;0;0;0.17;0;0.012;0;0;0;0
3DIPP-Instance-01282;8;1287;160.875;0.068;152114.577;1.445;0.551;0.451;0.105;0.454;4.818;0.465;0.486;0.532;0.313;0.92;399987.556;1.172;3036.57;1.449;30228.141;0.787;163979.002;0.777;154280000;1784800;0.001;2.59;0;0;0.017;0.787;0;1;0.114;1;1;0.493;0;0.259;0;0;0;0;0.263;0;0;0.385;0;0.242;0;0;0.121;0;0.121;0;0;0;0
3DIPP-Instance-01283;18;1288;71.556;0.097;377617.54;0.926;0.531;0.579;0.097;0.669;197.971;3.755;0.315;0.639;0.2;1.105;904732.745;1.191;7550.671;0.926;36881.2;0.926;136348.394;1.119;12852000;331320;0.051;1.07;0.011;1.174;0.111;0.926;0.184;0.948;0.341;1;1;0.254;0.052;0.334;0;0;0.221;0;0.212;0;0;0.063;0;0.113;0;0;0.278;0;0;0;0;0;0
3DIPP-Instance-01284;29;1289;44.448;0.127;641344.085;1.304;0.481;0.478;0.129;0.461;3.803;0.45;0.291;0.674;0.154;0.986;675610.089;1.279;12999.604;1.289;28446.129;0.998;119308.18;1.289;4440625;162750;0.118;1.356;0.027;1.305;0.175;1.001;0.071;0.816;0.404;1;0.841;0.344;0.184;0.324;0;0.06;0.323;0;0.206;0;0.064;0.118;0;0.033;0;0.035;0.144;0;0.033;0;0;0;0
3DIPP-Instance-01285;35;1290;36.857;0.144;500459.116;1.947;0.449;0.493;0.122;0.427;460.312;4.07;0.296;0.654;0.15;1.01;758078.284;0.929;10007.502;1.947;38923.206;0.723;167283.824;1.055;154280000;1784800;0.003;1.554;0;5.819;0.022;0.723;0.086;0.928;0.319;1;1;0.505;0.072;0.416;0;0;0.139;0;0.157;0;0;0.207;0;0.109;0;0;0.063;0;0;0;0;0;0
3DIPP-Instance-01286;20;1291;64.55;0.124;216345.658;1.257;0.469;0.434;0.118;0.334;4;0.291;0.307;0.569;0.164;0.954;818216.691;1.237;4325.233;1.257;27824.439;0.784;101363.409;0.843;6758775;222990;0.075;1.033;0.016;0.852;0.125;0.784;0;1;0.301;1;0.901;0.589;0;0.451;0;0.099;0.152;0;0.194;0;0;0.156;0;0.053;0;0;0.103;0;0;0;0;0;0
3DIPP-Instance-01287;133;1292;9.714;0.317;416551.224;1.869;0.525;0.512;0.113;0.568;399.635;4.427;0.35;0.648;0.222;1.049;670978.437;1.389;8329.035;1.869;28513.446;0.92;120279.843;1.116;154280000;1784800;0.002;2.057;0;0;0.016;0.92;0.059;0.911;0.313;1;1;0.358;0.089;0.295;0;0;0.264;0;0.271;0;0;0.135;0;0.087;0;0;0.183;0;0.033;0;0;0;0
3DIPP-Instance-01288;136;1293;9.507;0.286;454812.944;1.789;0.503;0.551;0.109;0.593;486.167;4.241;0.331;0.646;0.207;1.072;732039.926;1.515;11171.309;3.039;33790.709;1.017;135758.802;1.428;6758775;222990;0.082;1.307;0.02;1.452;0.152;1.017;0.153;0.913;0.305;1;0.857;0.263;0.087;0.377;0;0.13;0.282;0;0.209;0;0.013;0.119;0;0.08;0;0;0.183;0;0.029;0;0;0;0
3DIPP-Instance-01289;23;1294;56.261;0.183;260552.238;2.308;0.514;0.485;0.119;0.476;575.821;4.031;0.318;0.605;0.173;0.805;636128.481;1.259;5209.365;2.309;28467.29;1.017;117278.202;1.337;154280000;1784800;0.004;1.763;0;0;0.016;1.017;0;0.885;0.306;1;1;0.468;0.115;0.385;0;0;0.252;0;0.212;0;0;0.107;0;0.097;0;0;0.174;0;0;0;0;0;0
3DIPP-Instance-01290;69;1295;18.768;0.222;384424.154;1.768;0.519;0.547;0.108;0.647;713.474;3.481;0.327;0.743;0.219;1.141;772720.305;1.278;7767.544;1.757;35223.042;0.874;159035.701;1.061;12852000;331320;0.05;1.206;0.013;1.079;0.106;0.875;0.107;0.897;0.405;1;0.979;0.319;0.103;0.297;0;0.021;0.235;0;0.145;0;0;0.137;0;0.113;0;0;0.203;0;0.04;0;0;0;0
3DIPP-Instance-01291;80;1296;16.2;0.208;468608.938;1.635;0.501;0.577;0.109;0.561;528.587;4.142;0.335;0.735;0.218;1.097;564705.359;1.436;9370.242;1.636;27634.521;0.933;120685.696;1.785;58516780;906192;0.007;1.653;0.001;3.704;0.03;0.933;0.151;0.948;0.413;1;1;0.276;0.052;0.268;0;0;0.22;0;0.099;0;0;0.177;0;0.184;0;0;0.175;0;0.036;0;0;0;0
3DIPP-Instance-01292;23;1297;56.391;0.139;333883.537;1.171;0.507;0.632;0.092;0.748;1645.033;2.174;0.373;0.758;0.266;1.165;1086076.52;1.366;6675.991;1.171;37032.356;1.08;147918.849;1.26;58516780;906192;0.012;1.544;0.001;2.549;0.041;1.08;0.121;0.92;0.356;1;1;0.312;0.08;0.258;0;0;0.301;0;0.118;0;0;0;0;0.177;0;0;0.266;0;0.091;0;0;0;0
3DIPP-Instance-01293;24;1298;54.083;0.143;687765.356;1.548;0.508;0.563;0.1;0.556;566.323;3.563;0.355;0.654;0.225;0.914;818931.2;1.245;13753.627;1.548;35697.107;0.886;162650.732;0.955;4440625;162750;0.143;1.206;0.037;0.957;0.219;0.886;0.181;0.938;0.304;1;0.844;0.243;0.062;0.317;0;0;0.235;0;0.09;0;0.156;0.122;0;0.289;0;0;0.218;0;0;0;0;0;0
3DIPP-Instance-01294;13;1299;99.923;0.097;829724.724;1.124;0.445;0.488;0.119;0.462;4.46;0.551;0.282;0.602;0.146;0.867;505027.48;1.413;16592.814;1.124;30292.666;1.302;136399.62;1.428;18750000;425000;0.023;1.623;0.008;1.464;0.071;1.302;0;0.924;0.306;1;1;0.543;0.076;0.448;0;0;0.235;0;0.246;0;0;0.156;0;0;0;0;0.065;0;0;0;0;0;0
3DIPP-Instance-01295;40;1300;32.5;0.163;521220.769;1.812;0.475;0.487;0.127;0.453;4.798;1.279;0.323;0.708;0.184;1.093;849288.609;1.206;10422.735;1.812;35145.766;0.885;139079.353;1.195;4440625;162750;0.157;1.161;0.031;1.228;0.216;0.885;0.099;0.895;0.384;1;0.757;0.353;0.105;0.225;0;0.102;0.332;0;0.292;0;0.117;0.11;0;0.074;0;0.025;0.105;0;0.025;0;0;0;0
3DIPP-Instance-01296;23;1301;56.565;0.15;256257.789;1.691;0.391;0.465;0.127;0.405;3.175;0.337;0.275;0.499;0.12;0.708;595198.778;1.548;5123.476;1.691;30178.032;1.116;95249.325;1.392;16500000;397000;0.029;1.493;0.006;1.529;0.076;1.116;0.083;0.881;0.3;1;1;0.423;0.119;0.543;0;0;0.403;0;0.121;0;0;0.045;0;0.036;0;0;0.047;0;0;0;0;0;0
3DIPP-Instance-01297;9;1302;144.667;0.071;479922.94;1.454;0.633;0.514;0.092;0.798;2170.576;1.897;0.333;0.595;0.26;0.925;496702.301;1.081;9596.779;1.454;28285.045;1.006;109409.868;1.25;16500000;397000;0.025;1.246;0.004;1.574;0.071;1.006;0.122;0.903;0.237;1;1;0.224;0.097;0.432;0;0;0.212;0;0.226;0;0;0;0;0.105;0;0;0.442;0;0;0;0;0;0
3DIPP-Instance-01298;4;1303;325.75;0.082;1468861.667;1.471;0.42;0.474;0.118;0.268;3.502;0.306;0.198;0.929;0.117;1.228;386075.407;0.771;29375.553;1.471;24260.714;0.595;109861.462;1.024;2578125;113750;0.145;0.813;0.044;0.979;0.213;0.595;0.274;1;0.54;1;0.774;0.226;0;0.226;0;0.226;0.266;0;0.234;0;0;0.234;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-01299;71;1304;18.366;0.241;376724.567;1.617;0.519;0.533;0.111;0.599;574.792;3.848;0.365;0.635;0.228;1.02;708478.097;1.356;7617.005;1.607;32784.048;0.861;141224.322;1.168;2578125;113750;0.209;1.228;0.054;1.184;0.288;0.862;0.105;0.877;0.314;0.953;0.702;0.301;0.123;0.287;0.047;0.127;0.283;0;0.194;0;0.063;0.097;0;0.189;0;0.048;0.215;0;0.016;0;0.06;0;0
3DIPP-Instance-01300;43;1305;30.349;0.149;305131.51;2.105;0.466;0.497;0.108;0.462;241.514;4.4;0.282;0.69;0.154;1.219;1049588.994;1.103;6100.95;2.105;38234.948;0.818;157108.494;0.954;4440625;162750;0.17;1.045;0.036;0.944;0.235;0.818;0;1;0.364;1;0.617;0.54;0;0.451;0;0.267;0.239;0;0.084;0;0.068;0.103;0;0.079;0;0.048;0.118;0;0.022;0;0;0;0
3DIPP-Instance-01301;89;1306;14.674;0.225;487839.819;1.524;0.513;0.566;0.106;0.605;536.658;3.771;0.294;0.668;0.188;1.109;601970.582;1.253;9755.116;1.524;31046.96;1.144;105990.579;1.124;6758775;222990;0.071;1.199;0.015;1.235;0.139;1.144;0.133;0.921;0.462;1;0.884;0.316;0.079;0.291;0;0.116;0.223;0;0.166;0;0;0.116;0;0.061;0;0;0.212;0;0.02;0;0;0;0
3DIPP-Instance-01302;35;1307;37.343;0.11;259772.762;1.615;0.562;0.485;0.111;0.604;326.166;5.404;0.381;0.634;0.264;0.958;862245.248;1.419;5192.857;1.616;30502.611;0.987;173464.054;1.527;154280000;1784800;0.003;2.004;0;6.759;0.017;0.987;0.112;0.946;0.249;1;1;0.231;0.054;0.325;0;0;0.284;0;0.262;0;0;0.174;0;0.114;0;0;0.199;0;0.049;0;0;0;0
3DIPP-Instance-01303;31;1308;42.194;0.158;286560.223;1.886;0.555;0.513;0.11;0.598;410.056;4.399;0.391;0.516;0.259;0.859;829681.216;1.383;5729.524;1.886;30779.564;0.967;171676.375;1.353;58516780;906192;0.011;1.335;0.002;2.212;0.034;0.967;0.109;0.942;0.253;1;1;0.226;0.058;0.333;0;0;0.317;0;0.249;0;0;0.122;0;0.165;0;0;0.226;0;0;0;0;0;0
3DIPP-Instance-01304;14;1309;93.5;0.137;141397.598;1.444;0.498;0.474;0.124;0.469;690.845;3.661;0.31;0.668;0.177;0.869;494597.013;2.2;2826.272;1.444;23616.048;1.083;96538.387;1.39;6758775;222990;0.05;1.597;0.014;1.443;0.106;1.083;0.072;0.942;0.355;1;0.924;0.402;0.058;0.377;0;0.076;0.259;0;0.127;0;0;0.139;0;0.141;0;0;0.128;0;0;0;0;0;0
3DIPP-Instance-01305;37;1310;35.405;0.175;436075.145;1.764;0.516;0.579;0.103;0.641;199.644;4.283;0.312;0.713;0.201;1.08;740644.728;1.276;8719.823;1.764;30034.088;1.056;141001.579;2.148;154280000;1784800;0.003;1.719;0;5.184;0.017;1.056;0.056;0.87;0.369;1;1;0.467;0.13;0.348;0;0;0.187;0;0.175;0;0;0.036;0;0.073;0;0;0.254;0;0.036;0;0;0;0
3DIPP-Instance-01306;27;1311;48.556;0.148;673828.928;1.717;0.567;0.454;0.13;0.397;461.531;4.526;0.333;0.589;0.217;0.86;835500.004;1.162;13474.899;1.717;38484.619;0.655;205370.467;1.027;6758775;222990;0.108;1.063;0.03;1.088;0.173;0.655;0.045;0.963;0.27;1;0.839;0.3;0.037;0.375;0;0.112;0.258;0;0.217;0;0.049;0.167;0;0.137;0;0;0.23;0;0;0;0;0;0
3DIPP-Instance-01307;18;1312;72.889;0.084;544392.994;2.225;0.534;0.449;0.133;0.356;4.382;0.434;0.358;0.52;0.201;0.761;796421.858;1.323;10886.18;2.226;33711.851;0.725;158104.513;1.071;12852000;331320;0.046;1.177;0.012;1.151;0.102;0.725;0.056;1;0.23;1;1;0.38;0;0.486;0;0;0.159;0;0.064;0;0;0.229;0;0.22;0;0;0.176;0;0;0;0;0;0
3DIPP-Instance-01308;5;1313;262.6;0.074;654110.314;1.615;0.29;0.348;0.125;0.449;2.642;0.418;0.198;0.845;0.074;1.107;753073.597;1.012;13080.526;1.615;33385.135;0.889;73174.143;1.018;18750000;425000;0.035;1.021;0.004;1.195;0.079;0.889;0.205;0.784;0.612;1;1;0.58;0.216;0.172;0;0;0.216;0;0.216;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-01309;18;1314;73;0.119;413648.612;1.439;0.506;0.585;0.103;0.612;7.283;1.217;0.345;0.618;0.213;0.96;801346.953;0.925;8271.292;1.439;39944.519;0.857;182199.282;1.008;12852000;331320;0.057;0.936;0.014;1.123;0.121;0.857;0.163;0.953;0.272;1;1;0.393;0.047;0.287;0;0;0.124;0;0.279;0;0;0.105;0;0.161;0;0;0.215;0;0;0;0;0;0
3DIPP-Instance-01310;34;1315;38.676;0.139;511343.58;1.822;0.511;0.575;0.101;0.692;665.281;3.522;0.345;0.751;0.229;1.083;1173108.357;1.53;10224.076;1.823;45810.011;1.1;193326.235;1.407;58516780;906192;0.014;1.33;0.002;2.855;0.051;1.1;0.187;0.875;0.439;1;1;0.246;0.125;0.173;0;0;0.213;0;0.227;0;0;0.153;0;0.103;0;0;0.201;0;0.058;0;0;0;0
3DIPP-Instance-01311;22;1316;59.818;0.11;338607.86;1.411;0.512;0.518;0.134;0.379;383.743;4.98;0.298;0.696;0.188;1.134;543034.921;1.123;6770.477;1.411;27902.565;1;119316.101;1.41;12852000;331320;0.036;1.202;0.009;1.56;0.084;1;0.084;0.897;0.369;1;1;0.372;0.103;0.454;0;0;0.223;0;0.049;0;0;0.145;0;0.128;0;0;0.176;0;0;0;0;0;0
3DIPP-Instance-01312;178;1317;7.399;0.338;369074.771;1.815;0.503;0.553;0.11;0.546;339.008;5.075;0.33;0.687;0.207;1.072;697438.29;1.253;9078.887;3.326;33267.004;0.957;134696.999;1.194;2578125;113750;0.208;1.173;0.052;1.206;0.293;0.957;0.125;0.916;0.336;0.974;0.683;0.359;0.084;0.339;0.021;0.178;0.182;0;0.159;0.005;0.066;0.149;0;0.142;0;0.025;0.185;0;0.024;0;0.036;0;0.011
3DIPP-Instance-01313;5;1318;263.6;0.04;296990.904;0.986;0.322;0.361;0.093;0.245;3.606;0.36;0.196;0.404;0.068;0.61;911221.903;1.493;5938.138;0.986;25920.208;0.624;74027.542;0.816;2578125;113750;0.124;0.815;0.027;0.85;0.228;0.624;0.212;1;0.414;1;0.796;0.395;0;0.586;0;0.204;0.394;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-01314;23;1319;57.348;0.104;492669.254;2.12;0.422;0.469;0.134;0.445;3.68;0.617;0.262;0.478;0.114;0.682;1049898.888;1.193;9851.705;2.12;37925.553;0.769;148881.398;1.144;16500000;397000;0.046;1.201;0.009;1.238;0.096;0.769;0.17;0.876;0.303;1;0.956;0.339;0.124;0.573;0;0.044;0.269;0;0.124;0;0;0.175;0;0;0;0;0.047;0;0;0;0;0;0
3DIPP-Instance-01315;54;1320;24.444;0.23;473499.265;1.887;0.483;0.497;0.126;0.443;146.7;7.903;0.31;0.67;0.168;0.971;652842.273;1.252;9468.305;1.887;31193.042;0.887;144985.583;1.268;18750000;425000;0.029;1.219;0.008;1.387;0.073;0.887;0.111;0.861;0.336;1;1;0.347;0.139;0.339;0;0;0.245;0;0.192;0;0;0.161;0;0.133;0;0;0.136;0;0;0;0;0;0
3DIPP-Instance-01316;29;1321;45.552;0.147;325468.974;1.582;0.517;0.476;0.131;0.406;4.031;0.467;0.334;0.788;0.209;1.115;967496.861;1.196;6507.699;1.583;39979.872;0.777;227809.451;1.469;58516780;906192;0.013;1.179;0.003;2.294;0.044;0.777;0.028;0.899;0.41;1;1;0.416;0.101;0.208;0;0;0.198;0;0.207;0;0;0.198;0;0.107;0;0;0.16;0;0.067;0;0;0;0
